record_id,source,year,country,funder,amount,currency,amount_eur,title,rule_category,llm_category,llm_confidence,llm_quote,url
cordis:101136281,cordis,2023,IN,European Commission,7952496.25,EUR,7952496.25,PROTECTION FROM VIRUSES WITH EPIDEMIC AND PANDEMIC DISEASE OUTBREAK POTENTIAL THROUGH DEVELOPMENT AND CLINICAL TESTING OF A NOVEL CAPSID VIRUS LIKE PARTICLE (CVLP) VACCINE,ambiguous,ambiguous,0.95,develop a vaccine candidate portfolio and perform a clinical proof-of-concept study,https://cordis.europa.eu/project/id/101136281
cordis:101136607,cordis,2024,CZ,European Commission,14999782.5,EUR,14999782.5,Center for Artificial Intelligence and Quantum Computing in System Brain Research,age_related_disease,age_related_disease,0.95,"push the frontier of neurodegeneration research, particularly Alzheimer´s disease",https://cordis.europa.eu/project/id/101136607
cordis:101137185,cordis,2024,FR,European Commission,8972900,EUR,8972900.0,Sustainable COVID-19 Vaccination for Long-term Vaccine Immunity and Effectiveness,ambiguous,ambiguous,0.88,Sustainable COVID-19 Vaccination for Long-term Vaccine Immunity and Effectiveness,https://cordis.europa.eu/project/id/101137185
cordis:101138397,cordis,2024,DE,European Commission,5142175,EUR,5142175.0,Computational Multi-Models Enabled Design of Safe & Sustainable Multi-Component High-Entropy Coatings,ambiguous,ambiguous,0.95,Computational Multi-Models Enabled Design of Safe & Sustainable Multi-Component High-Entropy Coatings,https://cordis.europa.eu/project/id/101138397
cordis:101138549,cordis,2023,DE,European Commission,150000,EUR,150000.0,Targeting kidney fibrosis by a novel myofibroblast specific small molecule inhibitor,age_related_disease,age_related_disease,0.83,"Fibrosis is recognized as a key pathological mechanism in CKD, responsible for slowly destroying the tissue architecture of the kidney.",https://cordis.europa.eu/project/id/101138549
cordis:101138730,cordis,2024,CY,European Commission,4157410.26,EUR,4157410.26,ECOSHIPYARD,ambiguous,ambiguous,0.95,promoting sustainable shipbuilding practices and material circularity,https://cordis.europa.eu/project/id/101138730
cordis:101139772,cordis,2024,DE,European Commission,2498719,EUR,2498719.0,Preventing Bone Loss by Targeting Endothelial Cell-Tissue Crosstalk,age_related_disease,age_related_disease,0.86,"During healthy aging but also in osteoporosis, a disease that affects more than 22% of European women beyond the age of 50, loss of mineralized bone is caused by a disbalance",https://cordis.europa.eu/project/id/101139772
cordis:101140447,cordis,2025,DE,European Commission,2499799,EUR,2499799.0,(Re-)Writing the Ubiquitin Code – Manipulating Polyubiquitin Chain Linkage to Investigate Ubiquitin Signalling in Genome Maintenance and Beyond,fundamental_aging,ambiguous,0.6,major genome maintenance pathways with prominent roles in the defence against disorders such as cancer and premature ageing,https://cordis.europa.eu/project/id/101140447
cordis:101140666,cordis,2025,FR,European Commission,2500000,EUR,2500000.0,Harnessing RARA signalling for curative AML therapies,fundamental_aging,age_related_disease,0.96,Harnessing RARA signalling for curative AML therapies,https://cordis.europa.eu/project/id/101140666
cordis:101141579,cordis,2025,DE,European Commission,2500000,EUR,2500000.0,Cellular Strategies of Protein Quality Control-Degradation,age_related_disease,fundamental_aging,0.92,"Maintaining the quality of all proteins in an organism is fundamental to life since it ensures tissue function, organismal health, and longevity.",https://cordis.europa.eu/project/id/101141579
cordis:101141644,cordis,2024,FR,European Commission,2795438,EUR,2795438.0,"Multiscale mechanobiological synergies  in vascular homeostasis, ageing and rejuvenation",ambiguous,fundamental_aging,0.82,combatting the mechanobiological effects of vascular ageing,https://cordis.europa.eu/project/id/101141644
cordis:101145362,cordis,2024,FR,European Commission,2499999,EUR,2499999.0,A breakthrough active immunotherapy for the treatment of osteoarthritis,age_related_disease,age_related_disease,0.9,A breakthrough active immunotherapy for the treatment of osteoarthritis,https://cordis.europa.eu/project/id/101145362
cordis:101146746,cordis,2025,ES,European Commission,181152.96,EUR,181152.96,Restoring DNASEs antiviral potential,ambiguous,ambiguous,0.82,"life quality improvement, especially for an ageing population",https://cordis.europa.eu/project/id/101146746
cordis:101146953,cordis,2025,ES,European Commission,165312.96,EUR,165312.96,Molecular gated Eco-MOFs for anti-cancer drug delivery,age_related_disease,age_related_disease,0.96,GateMOF will develop low-toxicity Molecular Organic Frameworks (MOFs) as advanced nanosystems to tackle cancer.,https://cordis.europa.eu/project/id/101146953
cordis:101147319,cordis,2024,FR,European Commission,37995202.5,EUR,37995202.5,EBRAINS 2.0: A Research Infrastructure to Advance Neuroscience and Brain Health,ambiguous,ambiguous,0.6,EBRAINS 2.0: A Research Infrastructure to Advance Neuroscience and Brain Health,https://cordis.europa.eu/project/id/101147319
cordis:101147327,cordis,2024,IT,European Commission,172750.08,EUR,172750.08,New energy harvesting technology for prolonging batteries life of implantable electronic devices.,age_related_disease,ambiguous,0.6,NEW-TECH is devoted to creating a new energy harvest (EH) device based on porous piezoelectric polymeric Polyvinylidene fluoride film,https://cordis.europa.eu/project/id/101147327
cordis:101149745,cordis,2025,IT,European Commission,172750.08,EUR,172750.08,Dual Stimuli-Responsive Nanoparticles to Achieve Brain Multi-drugs Delivery Improving the Treatment of Neurodegenerative Disorders,ambiguous,age_related_disease,0.94,Dual Stimuli-Responsive Nanoparticles to Achieve Brain Multi-drugs Delivery Improving the Treatment of Neurodegenerative Disorders,https://cordis.europa.eu/project/id/101149745
cordis:101150646,cordis,2024,DE,European Commission,173847.36,EUR,173847.36,"Development of sociality and social relationships and maintenance of social structure over generations in the closest evolutionary relatives of humans, the great apes",ambiguous,ambiguous,0.85,"Development of sociality and social relationships and maintenance of social structure over generations in the closest evolutionary relatives of humans, the great apes",https://cordis.europa.eu/project/id/101150646
cordis:101150924,cordis,2024,DE,European Commission,189687.36,EUR,189687.36,Mechanistic understanding towards how progerin contributes to premature ageing,fundamental_aging,fundamental_aging,0.92,Mechanistic understanding towards how progerin contributes to premature ageing,https://cordis.europa.eu/project/id/101150924
cordis:101152322,cordis,2025,DE,European Commission,189687.36,EUR,189687.36,Eco-friendly smart multifunctional composite coatings for long-lasting corrosion protection of magnesium and its alloys,ambiguous,ambiguous,0.95,"develop durable, multifunctional multilayer composite (MMC) coatings to provide long-term corrosion protection to Mg-based materials",https://cordis.europa.eu/project/id/101152322
cordis:101152646,cordis,2024,CY,European Commission,164328,EUR,164328.0,TumoR microEnvIronment Normalization FOR enhanCed photodynamic thErapy,age_related_disease,age_related_disease,0.95,The progression of cancer is closely associated with alterations in the mechano-cellular phenotype,https://cordis.europa.eu/project/id/101152646
cordis:101153004,cordis,2024,SE,European Commission,222727.68,EUR,222727.68,Investigating the regulation of the senescence-associated secretory phenotype (SASP) by mitochondrial DNA (mtDNA) metabolism for the development of novel senotherapies.,fundamental_aging,fundamental_aging,0.95,Investigating the regulation of the senescence-associated secretory phenotype (SASP) by mitochondrial DNA (mtDNA) metabolism for the development of novel senotherapies.,https://cordis.europa.eu/project/id/101153004
cordis:101154600,cordis,2024,FR,European Commission,229283.55,EUR,229283.55,Controlling autophagy in the intestine to rejuvenate.,ambiguous,fundamental_aging,0.82,I aim to determine the interdependency between autophagy and aging,https://cordis.europa.eu/project/id/101154600
cordis:101154995,cordis,2024,FR,European Commission,332506.56,EUR,332506.56,CrowdControl: Identifying the mechanism underlying intracellular density homeostasis.,fundamental_aging,ambiguous,0.75,"varies during important physiological transitions such as cell division, differentiation, and senescence",https://cordis.europa.eu/project/id/101154995
cordis:101157514,cordis,2024,IL,European Commission,150000,EUR,150000.0,Flow Controlled Prosthetic Heart Valves,ambiguous,age_related_disease,0.86,valvular heart-disease patients,https://cordis.europa.eu/project/id/101157514
cordis:101159018,cordis,2024,HR,European Commission,1217125,EUR,1217125.0,Synergy for Healthy Longevity,ambiguous,ambiguous,0.72,"glycans (complex oligosaccharides) have the highest biomarker potential since they integrate genetic, epigenetic and lifestyle factors",https://cordis.europa.eu/project/id/101159018
cordis:101159364,cordis,2024,IT,European Commission,2498750,EUR,2498750.0,Anticounterfeiting solution based on integrated circuits implementing high-entropy physical unclonable functions,ambiguous,ambiguous,0.75,Anticounterfeiting solution based on integrated circuits implementing high-entropy physical unclonable functions,https://cordis.europa.eu/project/id/101159364
cordis:101159690,cordis,2024,NL,European Commission,1601268.75,EUR,1601268.75,"TWINNING FOR EXCELLENCE IN RESEARCH, TRAINING AND INNOVATION IN EARLY-IN-LIFE STRESS AND AGING",ambiguous,fundamental_aging,0.96,A central aspect in aging concerns the extent to which early-in-life events can determine the aging process.,https://cordis.europa.eu/project/id/101159690
cordis:101159920,cordis,2024,EE,European Commission,1497287.81,EUR,1497287.81,Building Excellence in Systems Immunology and Healthy Aging Research,fundamental_aging,fundamental_aging,0.9,research on age-related decline in immune function to address the societal challenge of age-related diseases and immunosenescence,https://cordis.europa.eu/project/id/101159920
cordis:101160061,cordis,2024,AT,European Commission,1499101.38,EUR,1499101.38,TWINNING FOR EXCELLENCE TO ADVANCE RESEARCH IN THE ACTIVATION OF ANTI-TUMOR IMMUNE RESPONSE AFTER ELECTROCHEMOTHERAPY COMBINED WITH GENE ELETROTRANSFER OF pDNA ENCODING ICIs,age_related_disease,age_related_disease,0.85,"The scientific aim of the ZAP cancer project is to determine how a local ablative technique, electrochemotherapy with BLM, CDDP or OXA induced immunogenic cell death (ICD)",https://cordis.europa.eu/project/id/101160061
cordis:101162611,cordis,2024,SI,European Commission,299586.53,EUR,299586.53,(EN): FAKE NEWS AND CONSPIRACY THEORIES? LET’S EMPOWER (OURSELVES FOR) SCIENCE! (SI:)LAŽNE NOVICE IN TEORIJE ZAROTE? OPOLNOMOČIMO (SE ZA) ZNANOST!,ambiguous,ambiguous,0.95,FAKE NEWS AND CONSPIRACY THEORIES? LET’S EMPOWER (OURSELVES FOR) SCIENCE!,https://cordis.europa.eu/project/id/101162611
cordis:101163320,cordis,2024,FR,European Commission,2499999,EUR,2499999.0,The Most Efficient Space Propulsion Ever Put in Space,ambiguous,ambiguous,0.9,ION-X's ambition is to craft the most efficient propulsion system for orbital assets.,https://cordis.europa.eu/project/id/101163320
cordis:101163448,cordis,2025,ES,European Commission,1496867.5,EUR,1496867.5,ChECMating cellular senescence by modulating the surrounding matrisome,fundamental_aging,fundamental_aging,0.96,"One of the pivotal aspects of aging involves the accumulation of damaged cells, known as senescent cells, in organs.",https://cordis.europa.eu/project/id/101163448
cordis:101163805,cordis,2025,DE,European Commission,1499975,EUR,1499975.0,Harnessing senescence to improve cell-based therapies against cancer,fundamental_aging,age_related_disease,0.85,exploit the specific features of senescent cells in the cancer microenvironment to improve therapeutic outcome in solid tumors,https://cordis.europa.eu/project/id/101163805
cordis:101165518,cordis,2024,DE,European Commission,1499574,EUR,1499574.0,"What Matters for a Good Life?  A Novel Approach to Essential Preferences, Skills, and Personal Attributes",ambiguous,ambiguous,0.72,"policy-relevant life outcomes (longevity, health, family structure)",https://cordis.europa.eu/project/id/101165518
cordis:101166335,cordis,2024,ZA,European Commission,3207732.75,EUR,3207732.75,Research on Materials Ageing and Structural Integrity of Research Reactors,ambiguous,ambiguous,0.75,Research on Materials Ageing and Structural Integrity of Research Reactors,https://cordis.europa.eu/project/id/101166335
cordis:101167421,cordis,2025,US,European Commission,3423240,EUR,3423240.0,UnderstandiNg fraIlty tOwards a future of healthy ageiNg,fundamental_aging,age_related_disease,0.78,"advancing the current understanding of frailty, and providing innovative solutions on how healthy ageing can be achieved",https://cordis.europa.eu/project/id/101167421
cordis:101168776,cordis,2025,DE,European Commission,3806618.4,EUR,3806618.4,Photo-switchable ultra-thin membranes for molecular separation,ambiguous,ambiguous,0.75,take separation performance and longevity to a new level,https://cordis.europa.eu/project/id/101168776
cordis:101171011,cordis,2025,UK,European Commission,1998825,EUR,1998825.0,"Feeding the Roman Army, Making the Empire",ambiguous,ambiguous,0.85,The Empire’s expansion and longevity relied on the capability to maintain large armies and provincial garrisons for long periods.,https://cordis.europa.eu/project/id/101171011
cordis:101171183,cordis,2025,AT,European Commission,1999809,EUR,1999809.0,Health-monitoring with AI-enabled smartphone-based imaging of the eye,ambiguous,ambiguous,0.6,provide a proof-of-concept in retinal disease monitoring,https://cordis.europa.eu/project/id/101171183
cordis:101173001,cordis,2024,DK,European Commission,8007322.5,EUR,8007322.5,Elevating the Future of Cancer care with Alpha Theranostics,age_related_disease,age_related_disease,0.95,Elevating the Future of Cancer care with Alpha Theranostics,https://cordis.europa.eu/project/id/101173001
cordis:101176529,cordis,2025,EL,European Commission,2500000,EUR,2500000.0,RACE: ERA Chair Initiative for Establishing a Research and Innovation Program of Excellence on Ageing and Longevity at UoC,ambiguous,fundamental_aging,0.78,Establishing a Research and Innovation Program of Excellence on Ageing and Longevity at UoC,https://cordis.europa.eu/project/id/101176529
cordis:101177225,cordis,2025,NL,European Commission,2999283.28,EUR,2999283.28,"The Social Isolation and Loneliness in Europe Network: Evidence-Based Policy Recommendations on its Causes, Consequences, and Monitoring",ambiguous,ambiguous,0.85,The LONELY-EU project tackles the pressing societal issue of Social Isolation and Loneliness (SIL) across the EU,https://cordis.europa.eu/project/id/101177225
cordis:101181021,cordis,2024,NO,European Commission,6861253.27,EUR,6861253.27,"Empowering climate-smart, circular, and zero-waste use of underutilized wood from the forest and building stock in the construction sector to support the New European Bauhaus",ambiguous,ambiguous,0.95,"Empowering climate-smart, circular, and zero-waste use of underutilized wood from the forest and building stock in the construction sector",https://cordis.europa.eu/project/id/101181021
cordis:101181746,cordis,2025,PL,European Commission,4999555,EUR,4999555.0,4Sir2 Smoothy: Building a Healthy Drink Ecosystem to Prevent Childhood Obesity,ambiguous,ambiguous,0.75,aimed at preventing child obesity and will establish sustainable processes,https://cordis.europa.eu/project/id/101181746
cordis:101182796,cordis,2025,DE,European Commission,1393800,EUR,1393800.0,Design of novel post-harvest technologies with low carbon footprint based on the discovery of active biomolecules,fundamental_aging,ambiguous,0.9,post-harvest storage of fruit and vegetables,https://cordis.europa.eu/project/id/101182796
cordis:101186975,cordis,2025,SI,European Commission,2497500,EUR,2497500.0,Metabolomics in food and nutrition,ambiguous,ambiguous,0.85,Metabolomics in food and nutrition,https://cordis.europa.eu/project/id/101186975
cordis:101188053,cordis,2025,NL,European Commission,150000,EUR,150000.0,DNA Encryption of Compartmentalized DNA Files,ambiguous,ambiguous,0.95,"DNA data storage has several advantages compared to magnetic or optical data storage, such as extremely high data densities, high stability, and limited energy needs.",https://cordis.europa.eu/project/id/101188053
cordis:101189340,cordis,2024,IT,European Commission,150000,EUR,150000.0,Enzyme-Linked DNA Displacement (ELIDIS) Assay as an innovative immunoassay platform,ambiguous,ambiguous,0.95,Enzyme-Linked DNA Displacement (ELIDIS) Assay as an innovative immunoassay platform,https://cordis.europa.eu/project/id/101189340
cordis:101194735,cordis,2025,DE,European Commission,2329503.75,EUR,2329503.75,Virus related biomarkers to improve management of chronic conditions,ambiguous,ambiguous,0.6,"define virus related biomarkers to improve management of chronic diseases, including biomarkers of response to antiviral treatment of persistent viral infections",https://cordis.europa.eu/project/id/101194735
cordis:101198688,cordis,2025,ES,European Commission,2495995,EUR,2495995.0,Age-associated antigens in atherosclerosis immunity and immunotherapy,age_related_disease,age_related_disease,0.88,"Cardiovascular disease remains the leading cause of mortality worldwide, with atherosclerosis (AT) as the primary underlying factor.",https://cordis.europa.eu/project/id/101198688
cordis:101201772,cordis,2025,UK,European Commission,2499998,EUR,2499998.0,charting Immunological Maps of Populations Across Complex disease and lifetime Trajectories,ambiguous,fundamental_aging,0.78,deterioration of immune functions during the human life-course,https://cordis.europa.eu/project/id/101201772
cordis:101202017,cordis,2025,JP,European Commission,209914.56,EUR,209914.56,Advancing Space Debris Protection with Fiber-Metal Laminates (FML),ambiguous,ambiguous,0.92,improve spacecraft protection against hypervelocity impacts (HVI),https://cordis.europa.eu/project/id/101202017
cordis:101203962,cordis,2025,UK,European Commission,276187.92,EUR,276187.92,Fatigue failure mechanism of marine concrete structures using multi-scale numerical modelling (FAMCON),ambiguous,ambiguous,0.95,Fatigue failure mechanism of marine concrete structures using multi-scale numerical modelling (FAMCON),https://cordis.europa.eu/project/id/101203962
cordis:101204157,cordis,2025,IE,European Commission,252728.64,EUR,252728.64,Unaccompanied Children’s Access to Healthcare (1945-1950),ambiguous,ambiguous,0.2,Unaccompanied Children’s Access to Healthcare (1945-1950),https://cordis.europa.eu/project/id/101204157
cordis:101204577,cordis,2025,UK,European Commission,276187.92,EUR,276187.92,Transforming Concrete Resilience: Investigating High-Temperature Effects on Self-Healing Properties,ambiguous,ambiguous,0.9,TRaaSH aims to study the response of Self-Healing Concrete (SHC) at elevated temperatures,https://cordis.europa.eu/project/id/101204577
cordis:101206838,cordis,2025,FR,European Commission,252180,EUR,252180.0,A complex system approach to metrics of aging for identifying personalised interventions,fundamental_aging,fundamental_aging,0.9,develop innovative methodologies for longitudinal aging metrics and the identification of personalised preventive interventions aimed at extending the healthspan,https://cordis.europa.eu/project/id/101206838
cordis:101208545,cordis,2025,ES,European Commission,194074.56,EUR,194074.56,Long live the oocyte: studying protein lifespan in oocyte health,ambiguous,fundamental_aging,0.8,"oocytes have low protein turnover rates, suggesting they retain many extremely long-lived proteins (ELLPs)",https://cordis.europa.eu/project/id/101208545
cordis:101208555,cordis,2025,US,European Commission,454103.4,EUR,454103.4,Combinatorial use of cannabidiol and the serine hydrolase inhibitor AKU-005 to enhance endocannabinoids for treatment of migraine,ambiguous,ambiguous,0.7,Migraine is a common multifaceted neurovascular disease.,https://cordis.europa.eu/project/id/101208555
cordis:101213113,cordis,2025,IL,European Commission,150000,EUR,150000.0,Dual-Layer Coatings for Iron and Steel Corrosion Protection,ambiguous,ambiguous,0.9,Dual-Layer Coatings for Iron and Steel Corrosion Protection,https://cordis.europa.eu/project/id/101213113
cordis:101213120,cordis,2025,NL,European Commission,150000,EUR,150000.0,Using senolytic agents to suppress the toxicity of chemotherapy,fundamental_aging,fundamental_aging,0.65,senescent cells induced by chemotherapy in non-cancerous tissues play a major part in these toxicities,https://cordis.europa.eu/project/id/101213120
cordis:101214964,cordis,2025,FR,European Commission,3515430,EUR,3515430.0,Valorisation and Eco-Design of Post-Consumer Wood Waste into Sustainable Bio-Based Products,ambiguous,ambiguous,0.9,Valorisation and Eco-Design of Post-Consumer Wood Waste into Sustainable Bio-Based Products,https://cordis.europa.eu/project/id/101214964
cordis:101222544,cordis,2025,DK,European Commission,1498201,EUR,1498201.0,Rejuvenation and Anti-Aging Mechanisms for Vitalizing Next-Generation Electric Vehicle Batteries,ambiguous,ambiguous,0.92,reversing aging mechanisms in lithium-ion batteries,https://cordis.europa.eu/project/id/101222544
cordis:101226139,cordis,2025,FI,European Commission,5424031.25,EUR,5424031.25,"Combating CRYPTO-currency-Facilitated Crime and Terrorism with Interoperable, Trustworty, AI-Enhanced, Collaborative Tools, Improved Information Sharing, Operations, and Training for LEAS",ambiguous,ambiguous,0.95,"Combating CRYPTO-currency-Facilitated Crime and Terrorism with Interoperable, Trustworty, AI-Enhanced, Collaborative Tools",https://cordis.europa.eu/project/id/101226139
cordis:101226717,cordis,2025,DE,European Commission,4725090,EUR,4725090.0,Strategies for Healing Implant-associated infections and Enhancing Longevity in Devices,ambiguous,ambiguous,0.85,Strategies for Healing Implant-associated infections and Enhancing Longevity in Devices,https://cordis.europa.eu/project/id/101226717
cordis:101226977,cordis,2025,DE,European Commission,3620987.28,EUR,3620987.28,Targeting Extracellular Matrix Remodelling in Cutaneous Wounds to Promote Better Healing,ambiguous,ambiguous,0.72,"A large number of factors (wound size and location, exogenous pathogenic agents, aging, co-morbidities, genetic diseases) can affect wound healing",https://cordis.europa.eu/project/id/101226977
cordis:101227384,cordis,2025,AT,European Commission,3743946.36,EUR,3743946.36,Anti-IgLON5 disease: From Neuroinflammation to Neurodegeneration,age_related_disease,age_related_disease,0.75,"atypical neuronal brainstem tauopathy, establishing a link between neurodegeneration and IgLON5 antibodies",https://cordis.europa.eu/project/id/101227384
cordis:101235440,cordis,2025,DE,European Commission,1382760,EUR,1382760.0,Fostering Optimal Regulatory Compliance for Cryptocurrencies: An Interdisciplinary Approach,ambiguous,ambiguous,0.9,addresses the urgent need for innovative Anti-Money Laundering (AML) systems tailored to the rapidly evolving cryptocurrency ecosystem,https://cordis.europa.eu/project/id/101235440
cordis:101235482,cordis,2025,EG,European Commission,4750121.25,EUR,4750121.25,SOlar Open Community Instruments for All Residents in Europe and the Mediterranean region,ambiguous,ambiguous,0.95,SOlar Open Community Instruments for All Residents in Europe and the Mediterranean region,https://cordis.europa.eu/project/id/101235482
cordis:101244201,cordis,2025,PT,European Commission,191343.12,EUR,191343.12,Impact of Lipid Cell Composition on Beta-Amyloid Aggregation: Exploring Novel Therapeutic Targets for Alzheimer's Disease,age_related_disease,age_related_disease,0.95,Exploring Novel Therapeutic Targets for Alzheimer's Disease,https://cordis.europa.eu/project/id/101244201
cordis:101248697,cordis,2025,ES,European Commission,150000,EUR,150000.0,Specific universal immunotherapeutic method for cancer,age_related_disease,age_related_disease,0.95,Specific universal immunotherapeutic method for cancer,https://cordis.europa.eu/project/id/101248697
cordis:190190785,cordis,2023,NL,European Commission,1635953,EUR,1635953.0,Stabilis – Providing relief for tremor patients,age_related_disease,age_related_disease,0.65,"commonly seen in Parkinson’s Disease, Multiple Sclerosis, and Essential Tremor",https://cordis.europa.eu/project/id/190190785
cordis:633413,cordis,2015,UK,European Commission,5980435,EUR,5980435.0,Efficacy and safety of low-dose IL-2 (ld-IL-2) as a Treg enhancer for anti-neuroinflammatory therapy in newly diagnosed Amyotrophic Lateral Sclerosis (ALS) patients,age_related_disease,age_related_disease,0.96,Efficacy and safety of low-dose IL-2 (ld-IL-2) as a Treg enhancer for anti-neuroinflammatory therapy in newly diagnosed Amyotrophic Lateral Sclerosis (ALS) patients,https://cordis.europa.eu/project/id/633413
cordis:633589,cordis,2015,DE,European Commission,6573680.5,EUR,6573680.5,"Validating C. elegans healthspan model for better understanding factors causing health and disease, to develop evidence based prevention, diagnostic, therapeutic and other strategies.",ambiguous,fundamental_aging,0.86,"We will develop C. elegans as a healthspan model. Already validated extensively as an ageing model, this organism can be readily modified genetically",https://cordis.europa.eu/project/id/633589
cordis:634270,cordis,2015,DE,European Commission,4547560,EUR,4547560.0,SITless: Exercise Referral Schemes enhanced by Self-Management Strategies  to battle sedentary behaviour,age_related_disease,age_related_disease,0.75,"The increase of the elderly population leads to increased prevalence of frailty, risk for poor health outcomes",https://cordis.europa.eu/project/id/634270
cordis:634674,cordis,2015,IT,European Commission,6755950.25,EUR,6755950.25,Tools And Strategies to access to original bioactive compounds from Cultivation of MARine invertebrates and associated symbionts,ambiguous,ambiguous,0.85,"novel marine derived biomolecules (secondary metabolites and enzymes) with applications in the pharmaceuticals, nutraceuticals, cosmeceuticals and fine chemicals industries",https://cordis.europa.eu/project/id/634674
cordis:634821,cordis,2015,UK,European Commission,5993376,EUR,5993376.0,"The continuum between healthy ageing and idiopathic Parkinson Disease within a propagation perspective of inflammation and damage: the search for new diagnostic, prognostic and therapeutic targets",fundamental_aging,fundamental_aging,0.83,"they share basic mechanisms, e.g. accumulation of senescent cells and propagation phenomena such as inflammaging",https://cordis.europa.eu/project/id/634821
cordis:635316,cordis,2015,EL,European Commission,5943835,EUR,5943835.0,Ageing Trajectories of Health: Longitudinal Opportunities and Synergies,ambiguous,fundamental_aging,0.72,achieve a better understanding of ageing by identifying patterns of healthy ageing pathways or trajectories,https://cordis.europa.eu/project/id/635316
cordis:635342,cordis,2015,ES,European Commission,4948742.5,EUR,4948742.5,Molecularly guided trials with specific treatment strategies in patients with advanced newly molecular defined subtypes of colorectal cancer (MoTriColor),age_related_disease,age_related_disease,0.97,Molecularly guided trials with specific treatment strategies in patients with advanced newly molecular defined subtypes of colorectal cancer,https://cordis.europa.eu/project/id/635342
cordis:636717,cordis,2015,RO,European Commission,4493099.74,EUR,4493099.74,New Easy to Install and Manufacture PRE-Fabricated Modules Supported by a BIM based Integrated Design ProceSS,ambiguous,ambiguous,0.95,improved ageing resistance,https://cordis.europa.eu/project/id/636717
cordis:637647,cordis,2015,FR,European Commission,1454249.99,EUR,1454249.99,"Immunity, DEvelopment and Microbiota: Understanding the Continuous Construction of Biological Identity",ambiguous,ambiguous,0.9,The problem of biological identity ... has a long history both in philosophy and in science.,https://cordis.europa.eu/project/id/637647
cordis:637801,cordis,2015,UK,European Commission,1499997.95,EUR,1499997.95,ToWards Immunisations that Last: the Immunology and Gerontology of Helper T cells,fundamental_aging,fundamental_aging,0.92,"the complexity of the ageing process has hindered attempts to fulfil this ambition, and thus innovative approaches are required to better understand the underlying biology.",https://cordis.europa.eu/project/id/637801
cordis:637830,cordis,2015,DE,European Commission,2000000,EUR,2000000.0,Biocompatible nanoparticles for T cell targeted siRNA delivery as novel asthma therapy,ambiguous,ambiguous,0.85,Biocompatible nanoparticles for T cell targeted siRNA delivery as novel asthma therapy,https://cordis.europa.eu/project/id/637830
cordis:638284,cordis,2015,ES,European Commission,1498636,EUR,1498636.0,Is your heart aging well? A systems biology approach to characterize cardiac aging from the cell to the body surface,age_related_disease,fundamental_aging,0.95,characterize cardiac aging from the cell to the body surface,https://cordis.europa.eu/project/id/638284
cordis:638426,cordis,2015,UK,European Commission,1499978,EUR,1499978.0,Beyond genotype to phenotype: how ancestor lifestyle impacts on lifespan variation in descendants,ambiguous,fundamental_aging,0.94,My main interest is to uncover the causes that explain inter-individual variability in lifespan.,https://cordis.europa.eu/project/id/638426
cordis:638891,cordis,2016,ES,European Commission,1846494,EUR,1846494.0,The Physiology of Nutrient Sensing by mTOR,intervention,fundamental_aging,0.72,its inhibitor rapamycin is approved as an anti-cancer agent and delays ageing from yeast to mammals,https://cordis.europa.eu/project/id/638891
cordis:639363,cordis,2015,UK,European Commission,1416146,EUR,1416146.0,"Medicine, Immortality, Moksha: Entangled Histories of Yoga, Ayurveda and Alchemy in South Asia",ambiguous,ambiguous,0.65,"focussing on the disciplines' health, rejuvenation and longevity practices",https://cordis.europa.eu/project/id/639363
cordis:639379,cordis,2015,NL,European Commission,1498352,EUR,1498352.0,Data activism: The politics of big data according to civil society,ambiguous,ambiguous,0.9,Data activism: The politics of big data according to civil society,https://cordis.europa.eu/project/id/639379
cordis:640254,cordis,2015,DE,European Commission,1500000,EUR,1500000.0,Metabolic and Genetic Regulation of Ageing,ambiguous,fundamental_aging,0.98,identify and investigate metabolic and genetic regulators of ageing,https://cordis.europa.eu/project/id/640254
cordis:640511,cordis,2015,IT,European Commission,1500000,EUR,1500000.0,Generation and maintenance of long-lived memory T cells in humans,fundamental_aging,ambiguous,0.62,define the molecular mechanisms at the basis of memory T cell formation and maintenance in humans,https://cordis.europa.eu/project/id/640511
cordis:640643,cordis,2015,FR,European Commission,1500000,EUR,1500000.0,Study on Environmental and GenomeWide predictors of early structural brain Alterations in Young students,age_related_disease,age_related_disease,0.85,MRI-defined structural brain phenotypes are powerful intermediate markers for dementia,https://cordis.europa.eu/project/id/640643
cordis:640798,cordis,2015,UK,European Commission,148178,EUR,148178.0,Digital Bridge: Optical Character Recognition for Early Printed Books in Latin,ambiguous,ambiguous,0.95,provide the first viable and accurate solution for digitising early printed books in Latin using Optical Character Recognition,https://cordis.europa.eu/project/id/640798
cordis:641004,cordis,2015,IT,European Commission,4563122.75,EUR,4563122.75,"Super high efficiency Cu(In,Ga)Se2 thin-film solar cells approaching 25%",ambiguous,ambiguous,0.9,"Prime objective of the Sharc25 project is to develop super-high efficiency Cu(In,Ga)Se2 (CIGS) solar cells",https://cordis.europa.eu/project/id/641004
cordis:643417,cordis,2015,CA,European Commission,9999999.98,EUR,9999999.98,ERA-NET for establishing synergies between the Joint Programming on Neurodegenerative Diseases Research and Horizon 2020,ambiguous,age_related_disease,0.88,"Over 12 million people in Europe suffer from neurodegenerative diseases (ND), yet treatments that prevent or stop the progression of neurodegeneration are still lacking.",https://cordis.europa.eu/project/id/643417
